Index,Activation,Epochs,Learning Rate,MSE Training Data,MSE Testing data
396,tanh,67,0.006,157.8199055800001,41.588926400000005
397,tanh,67,0.007,157.8199055800001,41.588926400000005
398,tanh,67,0.008,157.8199055800001,41.588926400000005
399,tanh,67,0.009000000000000001,157.8199055800001,41.588926400000005
400,tanh,67,0.010000000000000002,157.8199055800001,41.588926400000005
401,tanh,53,0.001,16.98536860427717,3.9941018782739732
402,tanh,53,0.002,157.6883919168307,41.55489764787794
403,tanh,53,0.003,157.8199055800001,41.588926400000005
404,tanh,53,0.004,157.8199055800001,41.588926400000005
405,tanh,53,0.005,157.4186533920325,41.48510199688816
406,tanh,53,0.006,157.8199055800001,41.588926400000005
407,tanh,53,0.007,157.8199055800001,41.588926400000005
408,tanh,53,0.008,157.8199055800001,41.588926400000005
409,tanh,53,0.009000000000000001,157.8199055800001,41.588926400000005
410,tanh,53,0.010000000000000002,157.8199055800001,41.588926400000005
411,tanh,42,0.001,17.01594591938261,3.8895131394232116
412,tanh,42,0.002,157.70399867206422,41.558935874815774
413,tanh,42,0.003,157.8199055800001,41.588926400000005
414,tanh,42,0.004,157.8199055800001,41.588926400000005
415,tanh,42,0.005,157.55055376605475,41.51923189021165
416,tanh,42,0.006,157.8199055800001,41.588926400000005
417,tanh,42,0.007,157.8199055800001,41.588926400000005
418,tanh,42,0.008,157.8199055800001,41.588926400000005
419,tanh,42,0.009000000000000001,157.8199055800001,41.588926400000005
420,tanh,42,0.010000000000000002,157.8199055800001,41.588926400000005
421,tanh,33,0.001,17.074303776766566,4.044678084460516
422,tanh,33,0.002,90.89051280413996,24.179893120104303
423,tanh,33,0.003,157.8199055800001,41.588926400000005
424,tanh,33,0.004,157.8199055800001,41.588926400000005
425,tanh,33,0.005,157.61752382831375,41.536560532122934
426,tanh,33,0.006,157.58684502577435,41.52862234554202
427,tanh,33,0.007,157.8199055800001,41.588926400000005
428,tanh,33,0.008,157.8199055800001,41.588926400000005
429,tanh,33,0.009000000000000001,157.8199055800001,41.588926400000005
430,tanh,33,0.010000000000000002,157.8199055800001,41.588926400000005
431,tanh,26,0.001,17.114729832915508,3.8871898287993796
432,tanh,26,0.002,78.69932178735353,17.788901555066253
433,tanh,26,0.003,120.60163337710983,31.934535712102548
434,tanh,26,0.004,157.8199055800001,41.588926400000005
435,tanh,26,0.005,157.655625541592,41.546419368250696
436,tanh,26,0.006,157.6395973832832,41.54227208017073
437,tanh,26,0.007,157.8199055800001,41.588926400000005
438,tanh,26,0.008,157.8199055800001,41.588926400000005
439,tanh,26,0.009000000000000001,157.8199055800001,41.588926400000005
440,tanh,26,0.010000000000000002,157.8199055800001,41.588926400000005
441,tanh,20,0.001,17.18276537773261,3.8896244145000556
442,tanh,20,0.002,63.401740593992216,16.940461398512888
443,tanh,20,0.003,152.94602065451292,40.32746680878155
444,tanh,20,0.004,157.8199055800001,41.588926400000005
445,tanh,20,0.005,157.6818029790039,41.55319276685064
446,tanh,20,0.006,157.67374583654797,41.55110798756139
447,tanh,20,0.007,157.8199055800001,41.588926400000005
448,tanh,20,0.008,157.8199055800001,41.588926400000005
449,tanh,20,0.009000000000000001,157.8199055800001,41.588926400000005
450,tanh,20,0.010000000000000002,157.8199055800001,41.588926400000005
451,tanh,16,0.001,17.246363258843466,3.8935567357536556
452,tanh,16,0.002,144.49853761957098,38.13926306322818
453,tanh,16,0.003,154.93529056050087,40.842419439071435
454,tanh,16,0.004,157.8199055800001,41.588926400000005
455,tanh,16,0.005,157.6967418286875,41.55705817726728
456,tanh,16,0.006,157.6925204153712,41.55596589204552
457,tanh,16,0.007,157.8199055800001,41.588926400000005
458,tanh,16,0.008,157.8199055800001,41.588926400000005
459,tanh,16,0.009000000000000001,157.8199055800001,41.588926400000005
460,tanh,16,0.010000000000000002,157.8199055800001,41.588926400000005
461,tanh,12,0.001,17.333209852350183,3.900698525263175
462,tanh,12,0.002,46.34030085893979,12.388882771902612
463,tanh,12,0.003,155.80778329783246,41.06823816215932
464,tanh,12,0.004,157.8199055800001,41.588926400000005
465,tanh,12,0.005,157.71005268983697,41.560502341784805
466,tanh,12,0.006,157.7088324198916,41.56018659906783
467,tanh,12,0.007,157.8199055800001,41.588926400000005
468,tanh,12,0.008,157.8199055800001,41.588926400000005
469,tanh,12,0.009000000000000001,157.8199055800001,41.588926400000005
470,tanh,12,0.010000000000000002,157.8199055800001,41.588926400000005
471,tanh,9,0.001,17.52215981125703,4.234943178233905
472,tanh,9,0.002,26.051719552973847,5.598739720563939
473,tanh,9,0.003,156.19304510908725,41.16794416735129
474,tanh,9,0.004,157.8199055800001,41.588926400000005
475,tanh,9,0.005,157.71912090696955,41.56284872571203
476,tanh,9,0.006,157.71972740457193,41.5630056557235
477,tanh,9,0.007,157.8199055800001,41.588926400000005
478,tanh,9,0.008,157.8199055800001,41.588926400000005
479,tanh,9,0.009000000000000001,157.8199055800001,41.588926400000005
480,tanh,9,0.010000000000000002,157.8199055800001,41.588926400000005
481,tanh,7,0.001,17.623803462019715,4.273182432358158
482,tanh,7,0.002,17.048297740213055,3.8876207460457923
483,tanh,7,0.003,67.62443465003123,15.168065837195591
484,tanh,7,0.004,157.8199055800001,41.588926400000005
485,tanh,7,0.005,157.72478061438002,41.5643131629689
486,tanh,7,0.006,157.7264398731917,41.564742492473464
487,tanh,7,0.007,157.8199055800001,41.588926400000005
488,tanh,7,0.008,157.8199055800001,41.588926400000005
489,tanh,7,0.009000000000000001,157.8199055800001,41.588926400000005
490,tanh,7,0.010000000000000002,157.8199055800001,41.588926400000005
491,tanh,5,0.001,109.01076917311674,28.91561054790238
492,tanh,5,0.002,239.8647485921985,56.67651470353364
493,tanh,5,0.003,17.006451702745455,3.89039130362757
494,tanh,5,0.004,206.1348914383305,48.476102407238244
495,tanh,5,0.005,157.73015852723154,41.565704685581444
496,tanh,5,0.006,157.73275695052504,41.5663770213327
497,tanh,5,0.007,157.8199055800001,41.588926400000005
498,tanh,5,0.008,157.8199055800001,41.588926400000005
499,tanh,5,0.009000000000000001,157.8199055800001,41.588926400000005
500,tanh,5,0.010000000000000002,157.8199055800001,41.588926400000005
501,tanh,4,0.001,122.85032644182756,32.519439952088376
502,tanh,4,0.002,93.86360916700593,21.397877392343915
503,tanh,4,0.003,606.5829814706813,146.52970459124663
504,tanh,4,0.004,33.02090896966511,8.769935241263795
505,tanh,4,0.005,157.73274829151185,41.56637478083439
506,tanh,4,0.006,157.73577794768408,41.567158696793385
507,tanh,4,0.007,210.89655294151368,49.632537276030284
508,tanh,4,0.008,157.8199055800001,41.588926400000005
509,tanh,4,0.009000000000000001,157.8199055800001,41.588926400000005
510,tanh,4,0.010000000000000002,157.8199055800001,41.588926400000005
511,tanh,3,0.001,131.18412507631703,34.68513562105542
512,tanh,3,0.002,96.61985180678619,25.679691068002448
513,tanh,3,0.003,76.93885732083265,17.37133592191968
514,tanh,3,0.004,17.335502703965414,3.9009092025317536
515,tanh,3,0.005,1279.5840659735413,312.62797820434787
516,tanh,3,0.006,157.73871248435887,41.56791800055453
517,tanh,3,0.007,107.13375951278815,28.42603934630009
518,tanh,3,0.008,488.4615309904075,117.49745865430464
519,tanh,3,0.009000000000000001,651.042709013154,157.47089965789024
520,tanh,3,0.010000000000000002,1145.13767586313,279.38487190415333
521,tanh,2,0.001,136.578632353535,36.08544050642662
522,tanh,2,0.002,124.9292708641553,33.059981558773565
523,tanh,2,0.003,103.9100729095641,27.584730350573594
524,tanh,2,0.004,67.33615486002712,17.982210017446665
525,tanh,2,0.005,90.04931541468255,20.488248402485368
526,tanh,2,0.006,41.40497644181331,9.04903045232737
527,tanh,2,0.007,18.366115858650254,4.0452682221900575
528,tanh,2,0.008,22.352426251262234,5.759315265127145
529,tanh,2,0.009000000000000001,44.94732677946233,12.013987424296847
530,tanh,2,0.010000000000000002,73.05191350744671,19.491768165517342
531,tanh,1,0.001,140.289628449946,37.04808005393599
532,tanh,1,0.002,136.74563321189686,36.128772141007
533,tanh,1,0.003,132.54536155029336,35.03859582737653
534,tanh,1,0.004,127.59279565938839,33.7522337977047
535,tanh,1,0.005,121.78999369100319,32.24366815061585
536,tanh,1,0.006,115.0438745262725,30.487855193460767
537,tanh,1,0.007,107.27677277354597,28.463348053742727
538,tanh,1,0.008,98.441978286913,26.156174962630402
539,tanh,1,0.009000000000000001,88.5455411117769,23.565299197978355
540,tanh,1,0.010000000000000002,77.67544903856931,20.70994480190198
541,relu,1000,0.001,196.8400000000001,46.22000000000001
542,relu,1000,0.002,196.8400000000001,46.22000000000001
543,relu,1000,0.003,196.8400000000001,46.22000000000001
544,relu,1000,0.004,196.8400000000001,46.22000000000001
545,relu,1000,0.005,196.8400000000001,46.22000000000001
546,relu,1000,0.006,196.8400000000001,46.22000000000001
547,relu,1000,0.007,196.8400000000001,46.22000000000001
548,relu,1000,0.008,196.8400000000001,46.22000000000001
549,relu,1000,0.009000000000000001,196.8400000000001,46.22000000000001
550,relu,1000,0.010000000000000002,196.8400000000001,46.22000000000001
551,relu,800,0.001,196.8400000000001,46.22000000000001
552,relu,800,0.002,196.8400000000001,46.22000000000001
553,relu,800,0.003,196.8400000000001,46.22000000000001
554,relu,800,0.004,196.8400000000001,46.22000000000001
555,relu,800,0.005,196.8400000000001,46.22000000000001
556,relu,800,0.006,196.8400000000001,46.22000000000001
557,relu,800,0.007,196.8400000000001,46.22000000000001
558,relu,800,0.008,196.8400000000001,46.22000000000001
559,relu,800,0.009000000000000001,196.8400000000001,46.22000000000001
560,relu,800,0.010000000000000002,196.8400000000001,46.22000000000001
561,relu,640,0.001,196.8400000000001,46.22000000000001
562,relu,640,0.002,196.8400000000001,46.22000000000001
563,relu,640,0.003,196.8400000000001,46.22000000000001
564,relu,640,0.004,196.8400000000001,46.22000000000001
565,relu,640,0.005,196.8400000000001,46.22000000000001
566,relu,640,0.006,196.8400000000001,46.22000000000001
567,relu,640,0.007,196.8400000000001,46.22000000000001
568,relu,640,0.008,196.8400000000001,46.22000000000001
569,relu,640,0.009000000000000001,196.8400000000001,46.22000000000001
570,relu,640,0.010000000000000002,196.8400000000001,46.22000000000001
571,relu,512,0.001,196.8400000000001,46.22000000000001
572,relu,512,0.002,196.8400000000001,46.22000000000001
573,relu,512,0.003,196.8400000000001,46.22000000000001
574,relu,512,0.004,196.8400000000001,46.22000000000001
575,relu,512,0.005,196.8400000000001,46.22000000000001
576,relu,512,0.006,196.8400000000001,46.22000000000001
577,relu,512,0.007,196.8400000000001,46.22000000000001
578,relu,512,0.008,196.8400000000001,46.22000000000001
579,relu,512,0.009000000000000001,196.8400000000001,46.22000000000001
580,relu,512,0.010000000000000002,196.8400000000001,46.22000000000001
581,relu,409,0.001,196.8400000000001,46.22000000000001
582,relu,409,0.002,196.8400000000001,46.22000000000001
583,relu,409,0.003,196.8400000000001,46.22000000000001
584,relu,409,0.004,196.8400000000001,46.22000000000001
585,relu,409,0.005,196.8400000000001,46.22000000000001
586,relu,409,0.006,196.8400000000001,46.22000000000001
587,relu,409,0.007,196.8400000000001,46.22000000000001
588,relu,409,0.008,196.8400000000001,46.22000000000001
589,relu,409,0.009000000000000001,196.8400000000001,46.22000000000001
590,relu,409,0.010000000000000002,196.8400000000001,46.22000000000001
591,relu,327,0.001,196.8400000000001,46.22000000000001
592,relu,327,0.002,196.8400000000001,46.22000000000001
593,relu,327,0.003,196.8400000000001,46.22000000000001
594,relu,327,0.004,196.8400000000001,46.22000000000001
595,relu,327,0.005,196.8400000000001,46.22000000000001
596,relu,327,0.006,196.8400000000001,46.22000000000001
597,relu,327,0.007,196.8400000000001,46.22000000000001
598,relu,327,0.008,196.8400000000001,46.22000000000001
599,relu,327,0.009000000000000001,196.8400000000001,46.22000000000001
600,relu,327,0.010000000000000002,196.8400000000001,46.22000000000001
601,relu,261,0.001,196.8400000000001,46.22000000000001
602,relu,261,0.002,196.8400000000001,46.22000000000001
603,relu,261,0.003,196.8400000000001,46.22000000000001
604,relu,261,0.004,196.8400000000001,46.22000000000001
605,relu,261,0.005,196.8400000000001,46.22000000000001
606,relu,261,0.006,196.8400000000001,46.22000000000001
607,relu,261,0.007,196.8400000000001,46.22000000000001
608,relu,261,0.008,196.8400000000001,46.22000000000001
609,relu,261,0.009000000000000001,196.8400000000001,46.22000000000001
610,relu,261,0.010000000000000002,196.8400000000001,46.22000000000001
611,relu,208,0.001,196.8400000000001,46.22000000000001
612,relu,208,0.002,196.8400000000001,46.22000000000001
613,relu,208,0.003,196.8400000000001,46.22000000000001
614,relu,208,0.004,196.8400000000001,46.22000000000001
615,relu,208,0.005,196.8400000000001,46.22000000000001
616,relu,208,0.006,196.8400000000001,46.22000000000001
617,relu,208,0.007,196.8400000000001,46.22000000000001
618,relu,208,0.008,196.8400000000001,46.22000000000001
619,relu,208,0.009000000000000001,196.8400000000001,46.22000000000001
620,relu,208,0.010000000000000002,196.8400000000001,46.22000000000001
621,relu,166,0.001,196.8400000000001,46.22000000000001
622,relu,166,0.002,196.8400000000001,46.22000000000001
623,relu,166,0.003,196.8400000000001,46.22000000000001
624,relu,166,0.004,196.8400000000001,46.22000000000001
625,relu,166,0.005,196.8400000000001,46.22000000000001
626,relu,166,0.006,196.8400000000001,46.22000000000001
627,relu,166,0.007,196.8400000000001,46.22000000000001
628,relu,166,0.008,196.8400000000001,46.22000000000001
629,relu,166,0.009000000000000001,196.8400000000001,46.22000000000001
630,relu,166,0.010000000000000002,196.8400000000001,46.22000000000001
631,relu,132,0.001,196.8400000000001,46.22000000000001
632,relu,132,0.002,196.8400000000001,46.22000000000001
633,relu,132,0.003,196.8400000000001,46.22000000000001
634,relu,132,0.004,196.8400000000001,46.22000000000001
635,relu,132,0.005,196.8400000000001,46.22000000000001
636,relu,132,0.006,196.8400000000001,46.22000000000001
637,relu,132,0.007,196.8400000000001,46.22000000000001
638,relu,132,0.008,196.8400000000001,46.22000000000001
639,relu,132,0.009000000000000001,196.8400000000001,46.22000000000001
640,relu,132,0.010000000000000002,196.8400000000001,46.22000000000001
641,relu,105,0.001,196.8400000000001,46.22000000000001
642,relu,105,0.002,196.8400000000001,46.22000000000001
643,relu,105,0.003,196.8400000000001,46.22000000000001
644,relu,105,0.004,196.8400000000001,46.22000000000001
645,relu,105,0.005,196.8400000000001,46.22000000000001
646,relu,105,0.006,196.8400000000001,46.22000000000001
647,relu,105,0.007,196.8400000000001,46.22000000000001
648,relu,105,0.008,196.8400000000001,46.22000000000001
649,relu,105,0.009000000000000001,196.8400000000001,46.22000000000001
650,relu,105,0.010000000000000002,196.8400000000001,46.22000000000001
651,relu,84,0.001,196.8400000000001,46.22000000000001
652,relu,84,0.002,196.8400000000001,46.22000000000001
653,relu,84,0.003,196.8400000000001,46.22000000000001
654,relu,84,0.004,196.8400000000001,46.22000000000001
655,relu,84,0.005,196.8400000000001,46.22000000000001
656,relu,84,0.006,196.8400000000001,46.22000000000001
657,relu,84,0.007,196.8400000000001,46.22000000000001
658,relu,84,0.008,196.8400000000001,46.22000000000001
659,relu,84,0.009000000000000001,196.8400000000001,46.22000000000001
660,relu,84,0.010000000000000002,196.8400000000001,46.22000000000001
661,relu,67,0.001,196.8400000000001,46.22000000000001
662,relu,67,0.002,196.8400000000001,46.22000000000001
663,relu,67,0.003,196.8400000000001,46.22000000000001
664,relu,67,0.004,196.8400000000001,46.22000000000001
665,relu,67,0.005,196.8400000000001,46.22000000000001
666,relu,67,0.006,196.8400000000001,46.22000000000001
667,relu,67,0.007,196.8400000000001,46.22000000000001
668,relu,67,0.008,196.8400000000001,46.22000000000001
669,relu,67,0.009000000000000001,196.8400000000001,46.22000000000001
670,relu,67,0.010000000000000002,196.8400000000001,46.22000000000001
671,relu,53,0.001,196.8400000000001,46.22000000000001
672,relu,53,0.002,196.8400000000001,46.22000000000001
673,relu,53,0.003,196.8400000000001,46.22000000000001
674,relu,53,0.004,196.8400000000001,46.22000000000001
675,relu,53,0.005,196.8400000000001,46.22000000000001
676,relu,53,0.006,196.8400000000001,46.22000000000001
677,relu,53,0.007,196.8400000000001,46.22000000000001
678,relu,53,0.008,196.8400000000001,46.22000000000001
679,relu,53,0.009000000000000001,196.8400000000001,46.22000000000001
680,relu,53,0.010000000000000002,196.8400000000001,46.22000000000001
681,relu,42,0.001,196.8400000000001,46.22000000000001
682,relu,42,0.002,196.8400000000001,46.22000000000001
683,relu,42,0.003,196.8400000000001,46.22000000000001
684,relu,42,0.004,196.8400000000001,46.22000000000001
685,relu,42,0.005,196.8400000000001,46.22000000000001
686,relu,42,0.006,196.8400000000001,46.22000000000001
687,relu,42,0.007,196.8400000000001,46.22000000000001
688,relu,42,0.008,196.8400000000001,46.22000000000001
689,relu,42,0.009000000000000001,196.8400000000001,46.22000000000001
690,relu,42,0.010000000000000002,196.8400000000001,46.22000000000001
691,relu,33,0.001,196.8400000000001,46.22000000000001
692,relu,33,0.002,196.8400000000001,46.22000000000001
693,relu,33,0.003,196.8400000000001,46.22000000000001
694,relu,33,0.004,196.8400000000001,46.22000000000001
695,relu,33,0.005,196.8400000000001,46.22000000000001
696,relu,33,0.006,196.8400000000001,46.22000000000001
697,relu,33,0.007,196.8400000000001,46.22000000000001
698,relu,33,0.008,196.8400000000001,46.22000000000001
699,relu,33,0.009000000000000001,196.8400000000001,46.22000000000001
700,relu,33,0.010000000000000002,196.8400000000001,46.22000000000001
701,relu,26,0.001,196.8400000000001,46.22000000000001
702,relu,26,0.002,196.8400000000001,46.22000000000001
703,relu,26,0.003,196.8400000000001,46.22000000000001
704,relu,26,0.004,196.8400000000001,46.22000000000001
705,relu,26,0.005,196.8400000000001,46.22000000000001
706,relu,26,0.006,196.8400000000001,46.22000000000001
707,relu,26,0.007,196.8400000000001,46.22000000000001
708,relu,26,0.008,196.8400000000001,46.22000000000001
709,relu,26,0.009000000000000001,196.8400000000001,46.22000000000001
710,relu,26,0.010000000000000002,196.8400000000001,46.22000000000001
711,relu,20,0.001,196.8400000000001,46.22000000000001
712,relu,20,0.002,196.8400000000001,46.22000000000001
713,relu,20,0.003,196.8400000000001,46.22000000000001
714,relu,20,0.004,196.8400000000001,46.22000000000001
715,relu,20,0.005,196.8400000000001,46.22000000000001
716,relu,20,0.006,196.8400000000001,46.22000000000001
717,relu,20,0.007,196.8400000000001,46.22000000000001
718,relu,20,0.008,196.8400000000001,46.22000000000001
719,relu,20,0.009000000000000001,196.8400000000001,46.22000000000001
720,relu,20,0.010000000000000002,196.8400000000001,46.22000000000001
721,relu,16,0.001,196.8400000000001,46.22000000000001
722,relu,16,0.002,196.8400000000001,46.22000000000001
723,relu,16,0.003,196.8400000000001,46.22000000000001
724,relu,16,0.004,196.8400000000001,46.22000000000001
725,relu,16,0.005,196.8400000000001,46.22000000000001
726,relu,16,0.006,196.8400000000001,46.22000000000001
727,relu,16,0.007,196.8400000000001,46.22000000000001
728,relu,16,0.008,196.8400000000001,46.22000000000001
729,relu,16,0.009000000000000001,196.8400000000001,46.22000000000001
730,relu,16,0.010000000000000002,196.8400000000001,46.22000000000001
731,relu,12,0.001,196.8400000000001,46.22000000000001
732,relu,12,0.002,196.8400000000001,46.22000000000001
733,relu,12,0.003,196.8400000000001,46.22000000000001
734,relu,12,0.004,196.8400000000001,46.22000000000001
735,relu,12,0.005,196.8400000000001,46.22000000000001
736,relu,12,0.006,196.8400000000001,46.22000000000001
737,relu,12,0.007,196.8400000000001,46.22000000000001
738,relu,12,0.008,196.8400000000001,46.22000000000001
739,relu,12,0.009000000000000001,196.8400000000001,46.22000000000001
740,relu,12,0.010000000000000002,196.8400000000001,46.22000000000001
741,relu,9,0.001,196.8400000000001,46.22000000000001
742,relu,9,0.002,196.8400000000001,46.22000000000001
743,relu,9,0.003,196.8400000000001,46.22000000000001
744,relu,9,0.004,196.8400000000001,46.22000000000001
745,relu,9,0.005,196.8400000000001,46.22000000000001
746,relu,9,0.006,196.8400000000001,46.22000000000001
747,relu,9,0.007,196.8400000000001,46.22000000000001
748,relu,9,0.008,196.8400000000001,46.22000000000001
749,relu,9,0.009000000000000001,196.8400000000001,46.22000000000001
750,relu,9,0.010000000000000002,196.8400000000001,46.22000000000001
751,relu,7,0.001,196.8400000000001,46.22000000000001
752,relu,7,0.002,196.8400000000001,46.22000000000001
753,relu,7,0.003,196.8400000000001,46.22000000000001
754,relu,7,0.004,196.8400000000001,46.22000000000001
755,relu,7,0.005,196.8400000000001,46.22000000000001
756,relu,7,0.006,196.8400000000001,46.22000000000001
757,relu,7,0.007,196.8400000000001,46.22000000000001
758,relu,7,0.008,196.8400000000001,46.22000000000001
759,relu,7,0.009000000000000001,196.8400000000001,46.22000000000001
760,relu,7,0.010000000000000002,196.8400000000001,46.22000000000001
761,relu,5,0.001,196.8400000000001,46.22000000000001
762,relu,5,0.002,196.8400000000001,46.22000000000001
763,relu,5,0.003,196.8400000000001,46.22000000000001
764,relu,5,0.004,196.8400000000001,46.22000000000001
765,relu,5,0.005,196.8400000000001,46.22000000000001
766,relu,5,0.006,196.8400000000001,46.22000000000001
767,relu,5,0.007,196.8400000000001,46.22000000000001
768,relu,5,0.008,196.8400000000001,46.22000000000001
769,relu,5,0.009000000000000001,196.8400000000001,46.22000000000001
770,relu,5,0.010000000000000002,196.8400000000001,46.22000000000001
771,relu,4,0.001,196.8400000000001,46.22000000000001
772,relu,4,0.002,196.8400000000001,46.22000000000001
773,relu,4,0.003,196.8400000000001,46.22000000000001
774,relu,4,0.004,196.8400000000001,46.22000000000001
775,relu,4,0.005,196.8400000000001,46.22000000000001
776,relu,4,0.006,196.8400000000001,46.22000000000001
777,relu,4,0.007,196.8400000000001,46.22000000000001
778,relu,4,0.008,196.8400000000001,46.22000000000001
779,relu,4,0.009000000000000001,196.8400000000001,46.22000000000001
780,relu,4,0.010000000000000002,196.8400000000001,46.22000000000001
781,relu,3,0.001,196.8400000000001,46.22000000000001
782,relu,3,0.002,196.8400000000001,46.22000000000001
783,relu,3,0.003,196.8400000000001,46.22000000000001
784,relu,3,0.004,196.8400000000001,46.22000000000001
785,relu,3,0.005,196.8400000000001,46.22000000000001
786,relu,3,0.006,196.8400000000001,46.22000000000001
787,relu,3,0.007,196.8400000000001,46.22000000000001
788,relu,3,0.008,196.8400000000001,46.22000000000001
789,relu,3,0.009000000000000001,196.8400000000001,46.22000000000001
790,relu,3,0.010000000000000002,196.8400000000001,46.22000000000001
791,relu,2,0.001,196.8400000000001,46.22000000000001
792,relu,2,0.002,196.8400000000001,46.22000000000001
793,relu,2,0.003,196.8400000000001,46.22000000000001
794,relu,2,0.004,196.8400000000001,46.22000000000001
795,relu,2,0.005,196.8400000000001,46.22000000000001
796,relu,2,0.006,196.8400000000001,46.22000000000001
797,relu,2,0.007,196.8400000000001,46.22000000000001
798,relu,2,0.008,196.8400000000001,46.22000000000001
799,relu,2,0.009000000000000001,196.8400000000001,46.22000000000001
800,relu,2,0.010000000000000002,196.8400000000001,46.22000000000001
801,relu,1,0.001,196.8400000000001,46.22000000000001
802,relu,1,0.002,196.8400000000001,46.22000000000001
803,relu,1,0.003,196.8400000000001,46.22000000000001
804,relu,1,0.004,196.8400000000001,46.22000000000001
805,relu,1,0.005,196.8400000000001,46.22000000000001
806,relu,1,0.006,196.8400000000001,46.22000000000001
807,relu,1,0.007,196.8400000000001,46.22000000000001
808,relu,1,0.008,196.8400000000001,46.22000000000001
809,relu,1,0.009000000000000001,196.8400000000001,46.22000000000001
810,relu,1,0.010000000000000002,196.8400000000001,46.22000000000001